label,subject_id,clip_id,ECG_1,ECG_2,ECG_3,ECG_4,ECG_5,ECG_6,ECG_7,ECG_8,ECG_9,ECG_10,ECG_11,ECG_12,ECG_13,ECG_14,GSR_1,GSR_2,GSR_3,GSR_4,GSR_5,GSR_6,GSR_7,GSR_8,GSR_9,GSR_10,GSR_11,GSR_12,GSR_13,GSR_14,GSR_15,GSR_16,GSR_17,GSR_18,GSR_19,GSR_20,GSR_21,GSR_22,GSR_23,GSR_24,GSR_25,GSR_26,GSR_27,GSR_28,GSR_29,GSR_30,GSR_31,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8,EEG_9,EEG_10,EEG_11,EEG_12,EEG_13,EEG_14,EEG_15,EEG_16,EEG_17,EEG_18,EEG_19,EEG_20,EEG_21,EEG_22,EEG_23,EEG_24,EEG_25,EEG_26,EEG_27,EEG_28,EEG_29,EEG_30,EEG_31,EEG_32,EEG_33,EEG_34,EEG_35,EEG_36,EEG_37,EEG_38,EEG_39,EEG_40,EEG_41,EEG_42,EEG_43,EEG_44,EEG_45,EEG_46,EEG_47,EEG_48,EEG_49,EEG_50,EEG_51,EEG_52,EEG_53,EEG_54,EEG_55,EEG_56,EEG_57,EEG_58,EEG_59,EEG_60,EEG_61,EEG_62,EEG_63,EEG_64,EEG_65,EEG_66,EEG_67,EEG_68,EEG_69,EEG_70,EEG_71,EEG_72,EEG_73,EEG_74,EEG_75,EEG_76,EEG_77,EEG_78,EEG_79,EEG_80,EEG_81,EEG_82,EEG_83,EEG_84,EEG_85,EEG_86,EEG_87,EEG_88
+1,49,7,-0.1365627519532495,0.058150177900685565,0.34262049414648915,0.4930157586367084,-0.01328085203956272,0.34262049414648915,0.9276972539298352,0.5549384267181624,-0.8975394255851661,0.7280886359859697,0.9021942523427994,0.6661293194775711,-0.36226874803355524,1.0,0.43391009240297923,0.5915761776349493,-0.015068828731354098,0.4365548110096715,0.22630454604153127,0.07027648042921313,-0.4146356058711736,0.24700304571842308,-0.15808810237925888,-0.36264486508634947,-0.34351295442488117,-0.14444919174331364,-0.28858762851684205,-0.5553379479332697,-0.3039641218548698,-0.5050236843337925,-0.5985748893963504,-0.12760858694190938,-0.42148702350623446,0.7496657676524038,0.559477311325108,0.4549658011999023,0.563255972218474,0.7853403952468859,0.563845464617437,0.4566529430806882,0.5638122722108841,-0.3770751436050833,-0.5225164942421924,1.0,-0.33834593572490873,-0.06198356551147448,-0.5638511482905649,-0.1049057396700848,0.09916424108837209,-1.0,-1.0,-0.0599773160753051,-0.7070035138877913,1.0,-0.027305531569256913,0.9211683379720953,0.7322590508202503,-0.732374309507302,0.10876141693659021,-0.07404677849315255,0.0651758382381285,0.776245073916049,-0.5106909571946446,1.0,-0.1690308509457034,-0.05310433122098842,-0.24253562425226663,0.8863926936233314,-0.4482435314021811,0.17013058870022083,0.06570532384629184,0.26127702292688443,-0.3930072700585533,-0.6723125556452534,1.0,-0.1690308509457034,0.2910348096633623,-0.1690308509457034,-0.7339449343416297,-0.8389693683921506,-0.40090926012557804,-0.6033185523742335,0.29711595554711323,-0.5047967675669172,0.33131339823403305,-1.0,-0.1690308509457033,-0.43113375911733215,-0.24253562503633294,-0.5702904633464809,-0.4604776821492195,0.6666218032595157,0.6383930048056007,-1.0,-0.48078693856574667,0.2531734798393445,1.0,-0.1690308509457033,0.02951364402627179,-0.24253562503633294,-0.888064829600965,-1.0,1.0,1.0,-1.0,-0.46843555351892185,0.2814285553270418,0.557149035766378,0.0,-0.7365553514265877,-0.24253562503633294,-0.5492618655003981,-0.42307630221455966,0.4024053343029584,0.04321139874132422,-0.6495104898095895,-0.6364203019299703,0.14173993186396636,0.7942600681491886,-0.1690308509457033,1.0,-0.24253562503633294,-0.8751656302939324,-0.6803735247490736,1.0,1.0,-1.0,-0.4686474684303563,0.7370982819736405,0.6986695333799159,-0.1690308509457033,-1.0,-0.24253562503633294
+1,50,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7085396392265335,0.5662627704538936,0.10181707693975718,0.8479320717307455,0.8999506053406657,0.2419716681340606,-0.6480509812793156,0.09617464922063602,1.0,-1.0,-0.21223777923378603,-0.16822152005917082,1.0,-0.5109464905739788,0.9680870296402461,1.0,1.0,1.0,0.1394166325446098,-0.25036729894381465,1.0,1.0,1.0,1.0,1.0,0.7318773768231023,0.8907042424151264,0.9603836336532952,0.909784211228252,0.7505992931829789,0.8897573218991439,0.9573505076928666,0.9033799744947332,-0.9545466270811178,1.0,0.9106615127066743,0.7598261733518924,1.0,0.05428870975991412,0.3154644645521379,0.8720007726745205,-1.0,-1.0,-0.07094567195856684,-0.8814777500371169,0.05017811032448186,0.0009883235528733165,-0.24698735212510256,0.08545166114987256,1.0,-1.0,-0.3101452465048467,-0.5744725357535957,1.0,1.0,-1.0,0.0,-1.0,-0.1690308509457033,-0.5280821308438864,-1.0,1.0,1.0,0.4388367057306326,-1.0,-0.1922378018528529,-0.2369208711889554,-0.1690308509457033,-0.02836849294677206,0.0,-0.84178117570124,0.11407892209613485,0.881884851575712,0.22737398243537796,-1.0,-0.5022320416597632,-0.28637520367829894,-1.0,0.0,1.0,-0.1690308509457033,-0.48851826965578127,0.7037362475563367,1.0,1.0,-1.0,-0.6000550177918742,-0.15484182696241613,-0.6832658306232484,-0.1690308509457033,0.2109042892931871,0.0,-0.07380786241610564,0.7558521512018926,1.0,1.0,-1.0,-0.16903085094570336,1.0,-0.971877982779591,0.0,-0.4575311068499437,-0.1690308509457033,-0.7629418168110779,0.10879762150198366,1.0,1.0,-1.0,-0.4872825934087671,0.3213720951296988,-0.9005682527377307,0.0,-1.0,-0.1690308509457033,-0.42504414814790803,-0.4008599313487223,-1.0,-1.0,1.0,-0.22073664624724745,-0.5934421448123682,-1.0,-0.1690308509457033,-0.4572872904251349,0.0
+1,51,7,0.819243301700936,0.7357664519065079,0.6787346480273798,0.7803920653783817,0.9200941829273862,0.6787346480273798,0.8502277202029619,0.7599471623166822,0.9480891654177853,0.7560749778446763,0.6257298602455513,0.5953256232083219,0.8342992450900081,0.5679384716676029,-0.48858123868295406,-0.8597976640419395,-0.202793646422817,0.15980346291921127,0.8270003352983045,-0.5072762999761138,-0.5997601439040676,-0.43975025899811465,-0.5307189151330922,-0.1785917589352462,0.45074103577175434,0.6068149073903488,-0.23539942857224277,0.8234644574246024,0.10942770582358047,-0.011605348742354438,-0.2847473987257504,-0.4880461845855647,0.692977690611801,0.5205897998428366,0.071244685999997,-0.20914996934476063,0.03642584763763808,0.5003348882222588,0.06484765019362049,-0.20746039697218624,0.06217341304794924,0.6744317056139962,-0.07870307595230686,0.9272791097153955,-0.19989551267376424,-0.5034627667212753,-0.2907810811485085,-1.0,0.30556286739946154,-0.6083763732897836,-0.2505604835447476,-0.13764691842106475,-0.025632394928424604,-0.8691756855468826,0.6002990767149966,-1.0,0.326931107508568,-0.43843558908216834,-0.3017531100469766,0.12115967980321021,1.0,-1.0,1.0,-0.5685531463786117,-0.1690308509457034,0.0324567172152199,-0.24253562425251168,0.6044479977477529,0.4574959065276575,0.7945731284757249,0.3587527429113421,0.6622726428249273,-0.003834299750329116,-0.36555487553514854,0.28062950776852796,-0.30151134190015716,0.4496698901021017,-0.1690308509457033,0.14191416182884373,0.8750167419594472,1.0,0.8072541455217533,-0.7689596007449835,-0.4113822251605819,-0.037908665353471316,0.6112095280508701,-0.16903085094570328,-0.23429496070714217,-0.30151134190015716,0.017828137477468194,0.48210832886429017,1.0,0.7166500144732,-0.9464032149434853,-0.4850422368405467,0.3050304947568359,-0.22612554098879753,-0.16903085094570328,-0.44867092695638944,-0.30151134190015716,-0.2672067329646261,-0.3153876981117603,-0.9543277800454952,-1.0,1.0,-0.24170289805121173,1.0,-0.7634447916819754,-0.1690308509457033,-0.21749427571486968,-0.24253562190055797,0.40574397209183183,1.0,1.0,0.5028707850584774,-1.0,-0.62645791288709,0.2525843996700851,0.693648855006279,-0.16903085094570328,-0.947582374225894,-0.30151134190015716,0.3177024369831462,1.0,1.0,1.0,-0.8160348010225149,-0.532337680046116,0.3146028020125239,-0.18316399200862213,-0.16903085094570328,-0.30143730709217276,-0.30151134190015716
+1,52,7,-0.6920368778419941,0.28271073691863563,0.2477458418647405,0.5006464674508849,-0.4770869182768084,0.2477458418647405,0.6532853636993017,0.3259280863926082,0.08213190920316993,-0.6913767505006668,-0.7022718393291247,0.30236347988762685,0.4474997099149046,0.8401766642745242,0.5135737618660265,0.32284326537196845,-0.3619883774920666,0.5483562414085962,-0.2431920677591968,-0.6711278018374807,0.2979315628291593,0.6079724652399058,-0.20580338167875833,-0.35786272180525547,0.0022627534354569645,0.039793595998189886,-0.631633774687526,-0.4047270586619471,-0.5053966224787124,-0.3017954164307946,-2.1245936804851848e-16,-0.30113809432206834,-0.14281246419841434,0.20324559631436576,0.09315953752348799,0.03475742506606615,0.1010225636870327,0.2327966254487146,0.10720554140224008,0.03118978586277116,0.10152074059554532,-1.0,-0.21188916556184106,-0.2775265856252966,-0.32226929744929284,-0.2234868257012449,-1.0,-0.5521140181312749,-0.6321966314464997,1.0,0.9968948532439387,-0.03707213441402017,0.8166874584479109,0.3068998737745927,-0.0,-0.5385222699064348,-1.0,-0.46716066725301814,-0.6468566457412603,0.47948651763953243,-1.0,-0.21071174814921878,1.0,-0.8541249015470365,-0.242535625036333,-1.0,-0.3015113419001572,1.0,-0.4124428104905258,-0.19431888168624495,-0.3972317462846769,-0.06578680276046567,-0.4485424343931961,-0.6898050847882395,0.25746794278394486,-0.35355338816485643,0.10274011181016456,-0.242535625036333,-0.9030504118415359,-0.6825528815976518,-1.0,-0.6016508331483117,1.0,0.6756441716749846,-0.0999644715489269,-0.017811399541674523,-0.24253562425251168,-0.3938905782558676,-0.35355338725403396,-0.708282542599592,-0.5781049292783276,-0.8819822435998854,-0.8737794962538399,1.0,-0.5995060843940517,-0.2794148280869944,0.8190694894588741,-0.3015113436853211,0.8138391788495211,-0.3015113419001572,-0.9241094235774299,-0.9470535505958566,-0.6785918553582296,-0.28917137128719406,1.0,-0.21567167590207148,0.1346267171713447,-0.8791371544194293,-0.3015113410072498,-0.07288414843115162,-0.3015113436854141,-0.8404940381970263,-0.6623818222402418,0.9934598982773508,0.6548639428109654,-1.0,-0.4971322877751483,-0.05904995621946408,-0.8051641028016763,-0.3015113436853211,-1.0,-0.30151134190015716,-0.6624181761070211,-0.4879881005334198,0.5618511002332591,-0.023138161951393076,-0.9169698222744113,-0.41347947241423216,-0.06801424408626804,-0.16966608029176072,-0.3015113436853211,0.3285738776986423,-0.3015113419001572
+1,53,7,-0.4210089313177064,-0.34607984330709374,-0.35734901619707765,-0.19236022316329887,-0.35419686123607685,-0.35734901619707765,0.012725825261451681,-0.3969940775273193,-0.20392179407332647,0.2585983673704401,-0.134016688175459,0.14595313753867903,0.16906374092592005,0.2685435661426794,1.0,1.0,0.9747488305563164,-0.2868807076493208,-1.0,1.0,1.0,0.4484182259621411,1.0,1.0,1.0,0.7508568071493001,-0.22120136913964872,-1.0,-0.3817095450555389,-0.12049503324624224,1.0,0.7424925000301363,0.4014868396070341,0.8169465986958193,0.7347348864177112,0.7137157933958026,0.733150220748097,0.8212843013149457,0.7412155421972451,0.7148832818075703,0.7361894420523046,-0.8593846560655463,-0.11696392751355357,-0.3980148760839962,0.30884382422272993,0.2221450022995634,-0.9739241988626859,-0.7647775240968357,0.3131504789589655,-0.20152295673108986,-0.5462937942115556,-0.09968385177874926,0.37304250538468675,0.9304376757812624,0.43902665479713165,0.5279717856435864,0.8149949950753557,-0.7773170991791876,-0.9565844615838466,1.0,-1.0,-0.2169966479486125,1.0,-1.0,1.0,-0.2999751409296481,-0.2425356250363329,-0.39567335847129803,0.9002389812403996,-0.42959832099018125,-0.42280994681110207,1.0,-0.3958476740102342,-0.3973413680321171,-0.9809088253412064,-0.24253562503633297,0.06378987754999127,-0.1690308509457033,-1.0,-0.9834534396990142,-0.5224667023935342,-0.2403214422634684,1.0,0.5510306889255906,-0.3787881771802534,0.8707617958396263,-0.24253562503633297,1.0,1.0,-1.0,-1.0,-0.4455882517755123,-0.348223133254821,0.048041507444365805,-0.617033149788668,-0.24832353000319984,-0.16553114207710232,-0.24253562503633297,0.6755780198645799,1.0,-1.0,-1.0,-1.0,-0.6084368039563787,1.0,-0.1690308509457033,-0.11580083014939767,0.09668019039937338,-0.30151134457776363,1.0,1.0,-0.8369360898565342,-0.610045796887546,0.5689950672637836,0.16270647470409047,-0.9241916915740173,-0.42958226677327027,-0.45147556478037354,0.5982581066581965,-0.30151134457776363,0.3680197579381087,1.0,-1.0,-0.9675441351944885,-0.5072121020429178,-0.22822842754040876,0.24690584633363433,0.8362998231219082,0.056329490885418006,0.5338367361557552,-0.30151134457776363,1.0,1.0
+1,54,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18550938825385202,0.2164034090368443,-0.2165539433636709,0.2696199681666976,-0.07396076909489291,-0.36048643478907694,0.5047146145152356,-0.615680804758555,0.4824199158043547,0.4932459996757101,0.6639017530728115,0.10154670638055752,-0.36423384839086637,-0.21350317525326568,-0.2162709187604608,-0.08223455197634472,1.0,0.5500109906231881,0.6614369932500824,0.20738572042348705,0.2723724813618747,0.37454841053729027,0.304429711239929,0.20197951644747322,0.30275720008339624,0.37395335512567596,0.304876734349923,0.13118084083398796,-0.03364525671827728,0.17782168978975485,0.6069540145554504,-0.2665676103535832,0.16626771366529683,-0.7108750263694196,-0.07056203893388188,0.4248287953173475,-0.7479136505731082,0.5687523279321758,1.0,1.0,-0.6758852624627691,1.0,-0.5593989277382809,1.0,1.0,-1.0,1.0,1.0,1.0,-0.1269881687351053,-0.3535533848240507,-1.0,-0.1690308509457033,-1.0,1.0,-0.7886065724751599,-1.0,-0.43445014228149215,1.0,-0.9394967011828825,1.0,-0.3015113436854141,0.6074504820324136,-0.1690308509457033,-0.3903813018131304,-0.3908739874919549,-0.9766913805749828,-0.5922790655918325,0.5048686212692071,1.0,-0.4348290282699291,0.6134808176546408,-0.4016096475842481,0.5446999298166741,-0.24253562503633297,-0.6019794381792005,-0.61958975006438,-0.5746446499551344,-0.4625138453970073,-0.5404721033952086,1.0,0.2762200405655792,0.9964520749960114,-0.3015113258211221,0.5183426947536651,-0.35355338725299,-0.16578739075794494,-0.021801881455325346,0.24386884809678605,0.03481698304568423,-1.0,-0.30707797579352325,-0.05528601683361796,0.5109975288842143,-0.3535533726688154,1.0,-0.3015113418993201,-0.06063859971520409,-0.3879594978883871,-0.6709066247021241,-0.14404946246467895,0.41711279260526196,0.33895151027234777,0.6103555874356779,1.0,-0.3015113302852872,-1.0,-0.35355338452128154,-0.2732827143884605,-0.23063218377987713,-0.21984697302628298,-0.45986497789294556,0.2998447874318898,-0.36255776603000167,0.10259157896929658,-0.1594678646402416,0.0,0.3459001191646092,-0.4016096589822921
-1,55,7,-0.4407177192190828,-0.4001081066910776,-0.570335009579745,-0.16448248112665606,-0.33179948897777667,-0.570335009579745,0.03087434198529595,0.42407300525735214,0.013806695853219392,-1.0,-0.39473766351082795,-0.008397315816397535,-0.9448156830174562,-0.21529866083636154,-0.24689420381110677,-0.22377359047343426,-0.89218781215916,0.9736828601685881,0.30222900653801166,-1.0,-0.6606947352996853,0.2963282107943917,-1.0,-0.8367714267030799,-0.9841910775081405,-1.0,-0.761196114968547,0.08788450962780694,-0.7680902071890136,-0.6599943340900256,-0.7035264706814487,-0.9357640995766335,-0.9338804201202112,-0.22187477800073208,-0.7069114901175775,-0.9987941414610773,-0.6815308815381799,-0.20860833425001493,-0.696478036153344,-0.9972297208164588,-0.6850094100956333,0.36514837167011,-0.8792476737097893,0.9407117469347039,-0.570201019484439,-0.3245217937058257,-1.0,0.3502723598673654,-0.7609303422141721,1.0,1.0,-0.15519070125419795,-0.10674805160324699,1.0,-0.0,0.49763223734627327,-0.6774792398825711,-0.6978779286658818,0.0,0.0,-0.6976966769417796,-0.5266291005828757,0.003089345696020637,-0.6572804597832936,-0.16903085094570328,0.0,0.0,-0.6849281158536684,-0.6244483558226269,0.0,0.0,-0.6671491925783793,-0.5825909281104269,0.010089779725427147,-0.6514429372454698,-0.16903085094570328,0.0,-0.16903085094570328,-0.41635542896817623,-0.29423268862033986,1.0,0.8574808292332056,-1.0,-0.2713267148737041,-1.0,0.8549910943767346,-0.24253562425251168,-0.180557745105482,-0.24253562503633302,-0.29538972058184754,-0.3173395292023015,-0.3704466316835929,-0.47326923209570965,1.0,-0.43497203577946525,-1.0,-0.15893938700503152,-0.3535533045139872,-0.15510539830307063,-0.16903085094570328,-0.4322717535350432,0.6103835616891629,0.8894202026350092,0.5480232625063939,-0.4001828842567859,-0.4095788135253699,-0.821671883234764,-0.2408291260117369,-0.16903085094570328,-0.17790334443123285,-0.3015113436853211,-0.35533116283429594,-0.37617811388257927,-0.23152048038674805,-0.6314970570517733,0.8231809571491314,-0.5819769647322561,-0.1592880893301603,-0.1870102307282697,-0.16903085094570328,-0.16998170432375193,-0.3015113436853211,-0.6462760374295734,-0.6320209120235928,0.5059425881065521,0.5217528662393864,-0.3625419474491258,-0.3471572478422431,-1.0,0.7823122724373858,-0.16903085094570328,-0.13181353256168435,-0.24253562503633302
+1,56,7,-0.6676045494709902,-0.8195878053271543,-0.4814906035441758,-0.4039751090225107,-0.3535519851124185,-0.4814906035441758,0.13789841012025023,-0.17777906684445965,0.4727151389998805,0.5691008507159625,0.0604767413277329,0.010918989616340214,0.3167563944214415,0.720522419353414,-0.3391089998091725,0.530020258358203,-0.3097893257864557,0.6639792381753705,-0.30711001145292227,-0.8020289945837654,1.0,-0.37661139702927665,-0.23974249940599116,0.1839643914649984,0.11354751046874255,0.0471685698003126,-0.8092169862395755,-0.5310156698079559,-0.30304812993703995,0.07390201777943693,0.8565298055941418,-0.31195546308993277,0.2615852477822929,0.9953178680245334,0.6720529100017716,0.47203905071427366,0.6731387867773535,1.0,0.6881464075233715,0.47210985882062234,0.6760691276249159,-0.4747536038416411,0.2990869969956536,1.0,-0.217359630920512,1.0,1.0,0.7170539702090081,0.6574986159925406,0.464642026857406,0.7243953809480973,0.45340663730792147,0.9437034502045236,0.5456492820106585,-0.862835492024214,0.6763592569638615,0.23011609248975842,0.32937091100860216,0.49959089123142825,0.6001407057725446,0.2414471854989,1.0,-0.3536665670361495,0.9237120202852276,0.0,-0.2537696361580936,0.0,1.0,0.08587280001536113,0.38214224900326127,1.0,1.0,0.2637405409975254,-0.031207855186067907,1.0,0.0,-0.06090969970278666,0.0,0.8504619757522602,0.41725087347855316,0.1751801464084435,-0.01687544308567566,1.0,1.0,0.5572527007717337,0.8462493857588109,-0.1690308509457034,-0.664619710238571,0.0,0.7471015911087775,0.4745110228905679,0.98038285064657,0.7419497658958395,0.9353011505034327,-0.33880909822926597,0.8473960621378515,1.0,0.0,-0.9931627545312084,-0.1690308509457034,0.3997674891568373,0.1772121223279168,0.5848533248918507,0.4126440599955024,1.0,0.0,0.14760410564435686,1.0,0.0,-0.2606640445982857,-0.1690308509457034,0.5549286672831408,0.6518724612283547,0.6782423252559118,0.42178429556562347,0.931528143709722,-0.3835750113900071,0.6729130674012884,1.0,0.0,-1.0,-0.1690308509457034,1.0,0.465480436708557,0.06550874702429986,-0.059707488196543916,0.8412200654070104,1.0,0.14233174184137282,1.0,0.0,-0.3030454387663421,-0.1690308509457034
+1,57,7,-0.8753773651376571,-0.7888259472565856,-0.44715665581668923,-0.2649278933268653,-0.914926092361624,-0.44715665581668923,-0.4866185765753081,-0.6842522376707513,0.2187942131608706,-1.0,-0.8735334493177431,-0.9303974246455191,0.002843455863582984,-1.0,0.09422720862568366,-0.48245069712765254,-0.985393769557623,0.8281411049418101,1.0,-0.5547023549153293,-1.0,-0.7476432863255206,-1.0,-1.0,-1.0,-1.0,-0.5812194437113398,0.3476491359054816,-0.8254348655081973,-0.7418375894133559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4866642633922873,-0.8569303512458005,-0.06884283908215187,-0.6512595766953966,0.05614240470246248,-0.6461533051504922,0.6934640735248275,1.0,-0.6720898901777378,-1.0,-0.025122992612267477,-0.025463972021746772,1.0,0.22363605732833639,0.34210373459535254,0.4199590741403818,0.07427269026928622,-0.4811076770816907,-0.1926608583822609,-0.09423443107971319,-0.006277829754428223,-0.050100087050586016,0.06749279666229399,-0.1690308509457033,-0.14531995491075855,-0.1690308509457033,-0.20744541217464016,-0.13525604575255795,0.0011483558276516206,-0.45807957116690606,1.0,1.0,0.2523210084222117,-0.12135792734458707,-0.30151133296912835,-0.28293147371777877,0.0,-0.5936000828708297,-0.5180031637501754,-1.0,-1.0,0.2694671206045499,0.6754961539761443,0.2863202307232148,-0.7749174284503569,-0.30151133653992107,0.16530983697080404,0.0,-0.473082683067194,-0.5433090235251072,-0.7020380062519422,-0.8467572916063373,0.31864635130145824,-0.4748137141706152,0.15203565961696527,-0.9923050898650696,-0.24253561797753034,0.16304681333812202,-0.24253562425251168,-0.6394540661826271,-0.7532899048026414,0.08231147100776348,-0.23422412130082257,0.04163054739635627,-0.4333625493436366,-0.58897575331108,-0.7083077345670189,-0.30151133296912835,0.1665402214865409,-0.1690308509457033,-0.5365093327469703,-0.550251865425347,-0.5268122023939535,-0.43177426092708776,1.0,-0.3927903288405343,0.14013591056947758,-0.9567759341186115,-0.24253561797753034,0.17139393542521605,-0.24253562425251168,-0.3142836507423541,-0.3857488047167052,-0.5423333319041429,-0.6527236317828371,0.028321416222982985,-0.43224148060427453,0.379390725888333,-0.7809258717094909,-0.1690308509457033,0.167589502625849,-0.30151133296912835
+1,0,8,1.0,1.0,1.0,1.0,0.6451957216905769,1.0,1.0,0.2284936704272572,-0.32813752924803813,-0.2917749846483743,-0.12443128310234078,0.3091010496314197,-0.336284765594082,-0.617075939984054,-0.20199000991467414,-0.5847206150166525,0.6383884197809004,-1.0,-0.4849906059949896,-0.36230569170535937,0.528525158318132,-0.10121475411039882,0.33732590220302255,0.7156783299863249,0.8228158787596735,0.7702644867334182,-0.358611821128509,0.5914695317834107,0.6519381502263436,0.7114763570745773,0.9106615127066743,-0.033683556510748884,0.819206497168951,0.11895876057379162,0.1333675806166147,0.14640791616755303,0.11644766360621443,0.12259398726645004,0.12494966210389115,0.14274462356015935,0.11609714556260124,1.0,0.4638554183695834,-0.563326311025379,0.1543517918366686,0.555192417075458,0.8127997079835171,-0.35605165864405003,-1.0,0.8866426949944783,1.0,1.0,-0.17089784495444188,1.0,-0.7440534660872871,1.0,-0.8147453653332228,0.6136005288313789,-0.47913127113121917,-0.17788745195502884,0.6951536795963252,1.0,-0.6095067924175559,0.9670476937645828,1.0,0.843836547515866,0.9578303198642344,-0.14228451133140707,0.32282007006620816,0.6149955496971267,-0.16624287412834612,0.7279023700839297,-0.14187396429476448,0.3520328276440827,0.7345615306930698,1.0,-0.2810383235430962,0.7901584703809568,1.0,0.5853898834250741,0.5576189717441563,0.45723107631894316,-0.12070170935056833,-0.0265178202299404,0.8622432286103615,0.35814190070166824,1.0,0.12465231867958727,1.0,1.0,0.8737765404742814,1.0,1.0,-0.24303397668788201,-0.7886311807310871,1.0,0.3452530366578353,1.0,-0.11074441384155048,1.0,1.0,0.34163418838252835,0.5530365248565507,0.3133518023850229,-0.14145277680726157,-0.46995149688297466,-0.7262176526622981,0.06910922480564756,1.0,0.16744318602135788,1.0,1.0,0.6057086470390285,0.40828440531666793,0.15999032753736497,-0.40293820942801484,0.4012906093241515,0.8150543548232669,0.7125692335371376,1.0,0.05350851295768342,1.0,0.5816671019428663,0.10499487622094256,0.14509648083272778,-0.034557473217943495,-0.3816815767980478,0.4425351486511642,-0.3782676348416344,0.2160094097311114,1.0,0.10330177334784267,1.0
+1,2,8,0.7957951149025145,0.5631424994349058,0.5220194191941582,0.20258500721584097,0.9259161178843457,0.5220194191941582,0.8506023232326698,0.41581262830134924,0.9371968907323234,0.09328593639589369,0.16894369307110502,0.05141104108962688,-0.58858814465115,-0.4068668483784424,0.3488179829919922,-0.5010256663308614,-0.6641127218067352,0.5752030281536308,0.882618438570567,-0.3670883854917576,0.3849595207279836,-0.84249740186219,-0.9138260691657142,-0.9759432334413617,-0.9138934507669461,-0.9192704114158244,-0.3641287967310172,0.5055673568104329,-0.6695802502360522,-0.6707698347369447,0.19822791512600918,-1.0,-0.7508869872364554,-0.6586546175210719,-0.7657135092864269,-0.8821637503077598,-0.7710009932992434,-0.626768775541401,-0.752542843701191,-0.8525804754584431,-0.749930585551468,0.5755282519621576,-0.7060434839925664,0.8333333333333331,-0.8491598438903182,1.0,1.0,0.44020959984169794,-0.639374402669528,-0.9976026786264068,0.054126996294339036,1.0,-1.0,-0.7981475728938808,-0.0,-0.9230596107977735,-0.25475664546483784,-0.8640079040495436,0.09423732634995706,0.43876111907257437,-1.0,-0.3116856679209312,0.9139727458650199,-0.38191855540506314,1.0,-1.0,1.0,-0.5760850081308349,-1.0,0.30261815828356986,0.8914437133362116,0.8017345942807372,-0.7754961230612999,1.0,-0.16574617901032937,1.0,-1.0,1.0,-0.12114503595516947,-0.8547541491107411,-0.25917035261609905,-0.437778176357182,-0.09191419672146678,0.05454860664978578,0.19814933987454808,0.2904650943283215,0.6120563724821233,-0.269791579993813,0.9718163919147131,-0.6726788031227119,-0.4876850502446167,-0.8125720716441716,-0.6760032728917471,-0.28760973653469074,0.743823593814319,0.20396267637250448,0.21926007172481482,-0.1557522394953493,-0.8508319431940199,-0.9658242787731632,0.25364604487070935,-0.3721518585287843,-0.06429788834711286,0.09890034808374888,-0.7294346370296272,-0.3338552067853185,0.7645012111591594,-1.0,1.0,-0.4392199092756241,1.0,-0.3665951247247787,-0.2984080139061231,-1.0,-0.45242230099225805,0.27587791249159543,0.6740643607282115,-0.03807758655024463,0.5819905530350259,-0.1293692454706305,-0.7939305667360831,-0.2163364048058235,-0.2867419403875308,-0.10446542798753354,-0.07461654265183816,-0.7431437536819223,0.6266742831009613,0.044608209217905107,-0.27471008507671646,0.5899318475253649,0.24803560226854368,-0.04998658330520377,-0.05944382982777648
